feature,importance,feat_type
Linsole:Gyr_Y__std__trial_max,0.0,spatiotemporal
Linsole:Gyr_X__psd_slow__trial_std,0.0,frequency
Linsole:Gyr_X__psd_slow__trial_mean,0.0,frequency
Rinsole:Acc_Mag__psd_harmonic__trial_mean,0.0,frequency
Rinsole:Acc_Z__psd_slow__trial_median,0.0,frequency
Rinsole:Acc_Mag__dominant_freq__trial_median,0.0,frequency
Rinsole:Gyr_Mag__std__trial_mean,0.0,spatiotemporal
Rinsole:Acc_Z__psd_slow__trial_std,0.0,frequency
Rinsole:Acc_Z__psd_slow__trial_mean,0.0,frequency
Linsole:Acc_Y__psd_gait__trial_median,0.0,frequency
Rinsole:Acc_X__range__trial_median,0.0,spatiotemporal
Rinsole:Acc_Z__dominant_freq__trial_median,0.0,frequency
Linsole:Acc_Y__psd_harmonic__trial_median,0.0,frequency
Linsole:Acc_Z__range__trial_min,0.0,spatiotemporal
Linsole:Acc_Y__psd_gait__trial_min,0.0,frequency
Rinsole:Acc_X__range__trial_std,0.0,spatiotemporal
Linsole:Acc_Y__psd_gait__trial_max,0.0,frequency
Rinsole:Acc_Z__psd_gait__trial_max,0.0,frequency
Rinsole:Acc_Mag__psd_gait__trial_max,0.0,frequency
Rinsole:Acc_Mag__psd_gait__trial_min,0.0,frequency
Rinsole:Acc_Mag__total_power__trial_median,0.0,frequency
Rinsole:Acc_Mag__psd_gait__trial_median,0.0,frequency
Rinsole:Acc_Mag__psd_gait__trial_std,0.0,frequency
Rinsole:Acc_Mag__psd_gait__trial_mean,0.0,frequency
Rinsole:Acc_Mag__psd_slow__trial_max,0.0,frequency
Rinsole:Acc_Z__total_power__trial_min,0.0,frequency
Rinsole:Acc_Mag__psd_slow__trial_min,0.0,frequency
Rinsole:Acc_Mag__psd_slow__trial_median,0.0,frequency
Rinsole:Acc_Mag__psd_slow__trial_std,0.0,frequency
Rinsole:Acc_Mag__psd_slow__trial_mean,0.0,frequency
Linsole:Gyr_X__zcr__trial_min,0.0,spatiotemporal
Rinsole:Acc_Z__psd_slow__trial_min,0.0,frequency
Rinsole:Acc_Y__cv__trial_median,0.0,spatiotemporal
Linsole:Gyr_X__psd_highfreq__trial_min,0.0,frequency
Rinsole:Acc_Z__psd_gait__trial_min,0.0,frequency
Rinsole:Acc_Z__psd_gait__trial_median,0.0,frequency
Linsole:Acc_Z__mean__trial_mean,0.0,spatiotemporal
Rinsole:Acc_X__rms__trial_max,0.0,spatiotemporal
Rinsole:Gyr_Mag__energy__trial_std,0.0,spatiotemporal
Rinsole:Acc_Z__zcr__trial_median,0.0,spatiotemporal
Linsole:Gyr_X__psd_slow__trial_median,0.0,frequency
Rinsole:Acc_Mag__zcr__trial_mean,0.0,spatiotemporal
Linsole:Gyr_X__psd_slow__trial_min,0.0,frequency
Rinsole:Acc_Mag__zcr__trial_std,0.0,spatiotemporal
Linsole:Gyr_X__psd_slow__trial_max,0.0,frequency
Rinsole:Acc_Mag__zcr__trial_median,0.0,spatiotemporal
Rinsole:Acc_Mag__zcr__trial_min,0.0,spatiotemporal
Rinsole:Acc_Z__zcr__trial_min,0.0,spatiotemporal
Rinsole:Acc_Mag__zcr__trial_max,0.0,spatiotemporal
Linsole:Gyr_X__psd_gait__trial_mean,0.0,frequency
Rinsole:Acc_Z__psd_gait__trial_std,0.0,frequency
Linsole:Gyr_X__psd_gait__trial_std,0.0,frequency
Rinsole:Acc_Z__psd_gait__trial_mean,0.0,frequency
Linsole:Gyr_X__psd_gait__trial_median,0.0,frequency
Rinsole:Gyr_Mag__max__trial_median,0.0,spatiotemporal
Linsole:Gyr_X__psd_gait__trial_min,0.0,frequency
Rinsole:Acc_Z__psd_slow__trial_max,0.0,frequency
Linsole:Gyr_X__psd_gait__trial_max,0.0,frequency
Linsole:Gyr_X__psd_harmonic__trial_min,0.0,frequency
Linsole:Gyr_Y__range__trial_mean,0.0,spatiotemporal
Rinsole:Acc_X__psd_gait__trial_median,0.0,frequency
Rinsole:Acc_Mag__cv__trial_min,0.0,spatiotemporal
Rinsole:Gyr_Z__zcr__trial_min,0.0,spatiotemporal
Rinsole:Gyr_Z__psd_gait__trial_median,0.0,frequency
Rinsole:Gyr_Z__psd_gait__trial_std,0.0,frequency
Rinsole:Gyr_Z__psd_gait__trial_mean,0.0,frequency
Rinsole:Gyr_Z__psd_slow__trial_max,0.0,frequency
Rinsole:Gyr_Z__psd_slow__trial_min,0.0,frequency
Rinsole:Gyr_Z__psd_slow__trial_median,0.0,frequency
Rinsole:Gyr_Z__psd_slow__trial_std,0.0,frequency
Rinsole:Gyr_Z__psd_slow__trial_mean,0.0,frequency
Rinsole:Acc_Y__dominant_freq__trial_min,0.0,frequency
Linsole:Gyr_Y__psd_slow__trial_mean,0.0,frequency
Linsole:Gyr_Y__psd_slow__trial_std,0.0,frequency
Linsole:Gyr_Y__psd_slow__trial_median,0.0,frequency
Linsole:Gyr_Y__psd_slow__trial_min,0.0,frequency
Linsole:Gyr_Y__psd_slow__trial_max,0.0,frequency
Linsole:Gyr_Y__psd_gait__trial_mean,0.0,frequency
Rinsole:Gyr_Z__dominant_freq__trial_min,0.0,frequency
Linsole:Gyr_Y__psd_gait__trial_std,0.0,frequency
Rinsole:Gyr_Y__std__trial_mean,0.0,spatiotemporal
Rinsole:Gyr_Z__mcr__trial_min,0.0,spatiotemporal
Linsole:Gyr_Y__psd_gait__trial_median,0.0,frequency
Linsole:Gyr_Y__psd_gait__trial_min,0.0,frequency
Rinsole:Gyr_Z__psd_gait__trial_min,0.0,frequency
Rinsole:Gyr_Z__psd_gait__trial_max,0.0,frequency
Rinsole:Gyr_Z__psd_harmonic__trial_std,0.0,frequency
Linsole:Acc_Mag__std__trial_max,0.0,spatiotemporal
Rinsole:Acc_Y__zcr__trial_min,0.0,spatiotemporal
Linsole:Gyr_Z__total_power__trial_std,0.0,frequency
Linsole:Acc_X__psd_slow__trial_median,0.0,frequency
Rinsole:Gyr_X__psd_harmonic__trial_min,0.0,frequency
Linsole:Acc_X__psd_slow__trial_min,0.0,frequency
Linsole:Acc_X__psd_slow__trial_max,0.0,frequency
Linsole:Acc_X__psd_gait__trial_mean,0.0,frequency
Rinsole:Gyr_X__psd_highfreq__trial_min,0.0,frequency
Linsole:Acc_Y__kurtosis__trial_max,0.0,spatiotemporal
Linsole:Acc_Mag__std__trial_min,0.0,spatiotemporal
Linsole:Gyr_Z__dominant_freq__trial_min,0.0,frequency
Linsole:Acc_Mag__std__trial_mean,0.0,spatiotemporal
Linsole:Gyr_Z__dominant_freq__trial_max,0.0,frequency
Linsole:Acc_X__psd_gait__trial_std,0.0,frequency
Linsole:Acc_X__psd_gait__trial_median,0.0,frequency
Linsole:Acc_X__psd_gait__trial_min,0.0,frequency
Linsole:Acc_X__psd_gait__trial_max,0.0,frequency
Rinsole:Acc_X__mcr__trial_min,0.0,spatiotemporal
Rinsole:Gyr_Z__psd_highfreq__trial_min,0.0,frequency
Rinsole:Gyr_Z__psd_highfreq__trial_mean,0.0,frequency
Rinsole:Gyr_Y__std__trial_median,0.0,spatiotemporal
Linsole:Acc_Z__psd_slow__trial_mean,0.0,frequency
Linsole:Acc_X__psd_slow__trial_std,0.0,frequency
Linsole:Gyr_Y__psd_gait__trial_max,0.0,frequency
Rinsole:Acc_Y__psd_gait__trial_std,0.0,frequency
Rinsole:Gyr_Y__psd_gait__trial_max,0.0,frequency
Rinsole:Gyr_Y__psd_gait__trial_min,0.0,frequency
Rinsole:Gyr_Y__psd_gait__trial_median,0.0,frequency
Rinsole:Gyr_Y__psd_gait__trial_std,0.0,frequency
Rinsole:Gyr_Y__psd_gait__trial_mean,0.0,frequency
Rinsole:Gyr_Y__psd_slow__trial_max,0.0,frequency
Rinsole:Gyr_Y__psd_slow__trial_min,0.0,frequency
Rinsole:Gyr_Y__psd_slow__trial_median,0.0,frequency
Rinsole:Gyr_Y__psd_slow__trial_std,0.0,frequency
Rinsole:Gyr_Y__psd_slow__trial_mean,0.0,frequency
Linsole:Acc_Z__psd_gait__trial_min,0.0,frequency
Rinsole:Acc_Y__psd_gait__trial_mean,0.0,frequency
Linsole:Acc_Z__psd_gait__trial_median,0.0,frequency
Rinsole:Gyr_Y__total_power__trial_max,0.0,frequency
Linsole:Acc_Z__psd_gait__trial_std,0.0,frequency
Linsole:Acc_Z__psd_slow__trial_max,0.0,frequency
Rinsole:Acc_Y__psd_slow__trial_max,0.0,frequency
Rinsole:Gyr_Y__zcr__trial_min,0.0,spatiotemporal
Linsole:Acc_Z__psd_gait__trial_mean,0.0,frequency
Rinsole:Gyr_Y__dominant_freq__trial_median,0.0,frequency
Rinsole:Acc_Y__psd_slow__trial_min,0.0,frequency
Rinsole:Acc_Y__psd_gait__trial_median,0.0,frequency
Rinsole:Acc_Y__psd_slow__trial_median,0.0,frequency
Linsole:Acc_Y__std__trial_median,0.0,spatiotemporal
Linsole:Gyr_Z__zcr__trial_min,0.0,spatiotemporal
Linsole:Gyr_Y__psd_highfreq__trial_median,0.0,frequency
Linsole:Gyr_Y__psd_highfreq__trial_min,0.0,frequency
Linsole:Acc_Z__psd_slow__trial_std,0.0,frequency
Rinsole:Gyr_Y__max__trial_median,0.0,spatiotemporal
Linsole:Acc_Z__psd_slow__trial_median,0.0,frequency
Linsole:Gyr_X__std__trial_max,0.0,spatiotemporal
Rinsole:Gyr_Y__range__trial_median,0.0,spatiotemporal
Linsole:Acc_Z__psd_slow__trial_min,0.0,frequency
Rinsole:Gyr_Y__rms__trial_mean,0.0,spatiotemporal
Rinsole:Acc_Y__psd_slow__trial_std,0.0,frequency
Rinsole:Acc_X__dominant_freq__trial_median,0.0,frequency
Linsole:Acc_Y__cv__trial_min,0.0,spatiotemporal
Linsole:Acc_Z__psd_highfreq__trial_max,0.0,frequency
Rinsole:Acc_Y__psd_gait__trial_max,0.0,frequency
Rinsole:Acc_Y__psd_slow__trial_mean,0.0,frequency
Rinsole:Gyr_Y__perm_entropy__trial_min,0.0,entropy
Linsole:Acc_Z__psd_gait__trial_max,0.0,frequency
Rinsole:Gyr_Y__psd_highfreq__trial_min,0.0,frequency
Rinsole:Acc_Y__psd_gait__trial_min,0.0,frequency
Rinsole:Gyr_X__psd_gait__trial_max,0.0,frequency
Rinsole:Gyr_X__psd_gait__trial_min,0.0,frequency
Rinsole:Acc_Mag__cv__trial_median,0.0,spatiotemporal
Linsole:Acc_Y__mcr__trial_min,0.0,spatiotemporal
Linsole:Gyr_Mag__dominant_freq__trial_min,0.0,frequency
Linsole:Gyr_Mag__dominant_freq__trial_median,0.0,frequency
Linsole:Gyr_Y__energy__trial_max,0.0,spatiotemporal
Rinsole:Gyr_X__range__trial_min,0.0,spatiotemporal
Rinsole:Acc_Y__rms__trial_median,0.0,spatiotemporal
Linsole:Gyr_Mag__zcr__trial_max,0.0,spatiotemporal
Linsole:Gyr_Mag__zcr__trial_min,0.0,spatiotemporal
Linsole:Gyr_Mag__zcr__trial_median,0.0,spatiotemporal
Linsole:Gyr_Mag__zcr__trial_mean,0.0,spatiotemporal
Rinsole:Gyr_X__energy__trial_median,0.0,spatiotemporal
Linsole:Gyr_Z__psd_gait__trial_max,0.0,frequency
Rinsole:Acc_X__psd_gait__trial_min,0.0,frequency
Linsole:Gyr_Z__psd_gait__trial_min,0.0,frequency
Linsole:Gyr_Mag__rms__trial_median,0.0,spatiotemporal
Linsole:Acc_Y__dominant_freq__trial_min,0.0,frequency
Rinsole:Acc_X__psd_gait__trial_std,0.0,frequency
Rinsole:Acc_X__psd_gait__trial_mean,0.0,frequency
Linsole:Gyr_Mag__max__trial_median,0.0,spatiotemporal
Linsole:Gyr_Y__zcr__trial_min,0.0,spatiotemporal
Linsole:Gyr_Z__psd_gait__trial_median,0.0,frequency
Rinsole:Acc_X__psd_slow__trial_max,0.0,frequency
Linsole:Acc_X__zcr__trial_min,0.0,spatiotemporal
Linsole:Acc_X__zcr__trial_median,0.0,spatiotemporal
Rinsole:Acc_X__std__trial_std,0.0,spatiotemporal
Linsole:Gyr_Mag__psd_gait__trial_max,0.0,frequency
Linsole:Acc_Y__psd_slow__trial_std,0.0,frequency
Rinsole:Acc_Mag__std__trial_max,0.0,spatiotemporal
Linsole:Acc_Y__psd_slow__trial_mean,0.0,frequency
Rinsole:Gyr_X__std__trial_min,0.0,spatiotemporal
Linsole:Acc_Z__zcr__trial_min,0.0,spatiotemporal
Rinsole:Acc_X__zcr__trial_min,0.0,spatiotemporal
Linsole:Gyr_Mag__psd_highfreq__trial_min,0.0,frequency
Rinsole:Acc_Z__cv__trial_median,0.0,spatiotemporal
Linsole:Gyr_Mag__psd_harmonic__trial_median,0.0,frequency
Linsole:Gyr_Mag__psd_gait__trial_min,0.0,frequency
Rinsole:Acc_X__psd_gait__trial_max,0.0,frequency
Linsole:Gyr_Mag__psd_gait__trial_median,0.0,frequency
Linsole:Gyr_Mag__psd_gait__trial_std,0.0,frequency
Linsole:Gyr_Mag__psd_gait__trial_mean,0.0,frequency
Linsole:Gyr_Mag__psd_slow__trial_max,0.0,frequency
Linsole:Gyr_Mag__psd_slow__trial_min,0.0,frequency
Linsole:Gyr_Mag__psd_slow__trial_median,0.0,frequency
Linsole:Gyr_Mag__psd_slow__trial_std,0.0,frequency
Linsole:Gyr_Mag__psd_slow__trial_mean,0.0,frequency
Linsole:Acc_Z__zcr__trial_max,0.0,spatiotemporal
Linsole:Acc_X__dominant_freq__trial_median,0.0,frequency
Linsole:Gyr_Z__psd_gait__trial_std,0.0,frequency
Linsole:Acc_X__psd_slow__trial_mean,0.0,frequency
Rinsole:Acc_Z__std__trial_median,0.0,spatiotemporal
Rinsole:Acc_X__psd_slow__trial_min,0.0,frequency
Rinsole:Acc_X__psd_slow__trial_median,0.0,frequency
Linsole:Acc_Mag__dominant_freq__trial_min,0.0,frequency
Linsole:Acc_Mag__dominant_freq__trial_median,0.0,frequency
Rinsole:Acc_X__psd_slow__trial_std,0.0,frequency
Rinsole:Gyr_X__total_power__trial_min,0.0,frequency
Linsole:Acc_Mag__mcr__trial_min,0.0,spatiotemporal
Rinsole:Acc_X__psd_slow__trial_mean,0.0,frequency
Linsole:Acc_Mag__mcr__trial_mean,0.0,spatiotemporal
Linsole:Acc_Mag__zcr__trial_max,0.0,spatiotemporal
Linsole:Acc_Mag__zcr__trial_min,0.0,spatiotemporal
Linsole:Acc_Mag__zcr__trial_median,0.0,spatiotemporal
Linsole:Acc_Mag__zcr__trial_std,0.0,spatiotemporal
Linsole:Acc_Mag__zcr__trial_mean,0.0,spatiotemporal
Rinsole:Gyr_X__psd_slow__trial_mean,0.0,frequency
Rinsole:Gyr_X__psd_slow__trial_std,0.0,frequency
Rinsole:Gyr_X__psd_slow__trial_median,0.0,frequency
Rinsole:Gyr_X__psd_slow__trial_min,0.0,frequency
Rinsole:Gyr_X__psd_gait__trial_mean,0.0,frequency
Rinsole:Gyr_X__psd_gait__trial_std,0.0,frequency
Rinsole:Gyr_X__psd_gait__trial_median,0.0,frequency
Linsole:Acc_Mag__total_power__trial_max,0.0,frequency
Linsole:Gyr_Y__dominant_freq__trial_median,0.0,frequency
Linsole:Acc_Y__zcr__trial_min,0.0,spatiotemporal
Linsole:Acc_Mag__psd_gait__trial_max,0.0,frequency
Linsole:Acc_X__dominant_freq__trial_min,0.0,frequency
Linsole:Gyr_Z__psd_gait__trial_mean,0.0,frequency
Linsole:Gyr_Z__psd_slow__trial_max,0.0,frequency
Linsole:Gyr_Z__psd_slow__trial_min,0.0,frequency
Linsole:Acc_Z__max__trial_mean,0.0,spatiotemporal
Linsole:Gyr_Y__mcr__trial_min,0.0,spatiotemporal
Linsole:Gyr_Z__psd_slow__trial_median,0.0,frequency
Linsole:Gyr_Z__psd_slow__trial_std,0.0,frequency
Rinsole:Gyr_X__dominant_freq__trial_min,0.0,frequency
Linsole:Acc_Mag__psd_gait__trial_min,0.0,frequency
Linsole:Gyr_Z__psd_slow__trial_mean,0.0,frequency
Linsole:Acc_Mag__psd_gait__trial_median,0.0,frequency
Linsole:Acc_Mag__psd_gait__trial_std,0.0,frequency
Linsole:Acc_Mag__psd_gait__trial_mean,0.0,frequency
Linsole:Acc_Mag__psd_slow__trial_max,0.0,frequency
Linsole:Acc_Mag__psd_slow__trial_min,0.0,frequency
Linsole:Acc_Mag__psd_slow__trial_median,0.0,frequency
Linsole:Acc_Mag__psd_slow__trial_std,0.0,frequency
Linsole:Acc_Mag__psd_slow__trial_mean,0.0,frequency
Rinsole:Gyr_X__dominant_freq__trial_max,0.0,frequency
Rinsole:Gyr_X__psd_slow__trial_max,0.0,frequency
